SMILES,predictions
CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O,CN(C)c1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@]3(O)C(O)=C1C2=O CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(=O)C1=C2O CN[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(N(C)C)c4CC3C[C@@H]12 CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(=O)[C@]1(O)C2=O CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@]3(O)C(=O)[C@]1(O)C2=O CN[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(O)cc(N(C)C)c4CC3C[C@@H]12 CN(C)c1ccc(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@]3(O)C(=O)C1=C2O CN[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(OS(=O)(=O)O)ccc(N(C)C)c4C[C@H]3C[C@@H]12 CN[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)c(O)cc(N(C)C)c4C[C@H]3C[C@@H]12 CN(C)c1cc(O)c(O)c2c1CC1CC3C(N(C)C)C(O)=C(C(N)=O)C(=O)C3(O)C(O)=C1C2=O CN(C)c1ccc(O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O CN[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(OC)ccc(N(C)C)c4C[C@H]3C[C@@H]12 CN[C@@H]1C(O)=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(N(C)C)c4C[C@H]3C[C@@H]12 CN(C)c1cc(O)c(O)c2c1C[C@H]1C[C@H]3[C@H](N(C)C)C(O)=C(C(N)=O)C(=O)[C@@]3(O)C(O)=C1C2=O
Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(N)=O)cc21,Cn1cnc2c(F)c(N(c3ccc(Br)cc3Cl)C3OC(C(=O)O)C(O)C(O)C3O)c(C(N)=O)cc21 Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(CO)cc21 Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C=O)cc21 Cn1cnc2c(F)c(Nc3ccc(Br)c(O)c3Cl)c(C(N)=O)cc21 Cn1cnc2c(F)c(Nc3ccc(Br)c(Cl)c3Cl)c(C(N)=O)cc21 Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NO)cc21 NC(=O)c1cc2[nH]cnc2c(F)c1Nc1ccc(Br)cc1Cl NC(=O)c1cc2nc[nH]c2c(F)c1Nc1ccc(Br)cc1Cl Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NC3OC(C(=O)O)C(O)C(O)C3O)cc21 Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)O)cc21 Cn1c(O)nc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(N)=O)cc21 Cn1c(=O)[nH]c2c(F)c(Nc3ccc(Br)cc3Cl)c(C(N)=O)cc21 Cn1cnc2c(F)c(N)c(C(N)=O)cc21
Cc1ccc2c(Cl)cc(Cl)c(O)c2n1,Cc1nc2c(Cl)cc(Cl)c(O)c2cc1O O=C(O)c1ccc2c(Cl)cc(Cl)c(O)c2n1 Cc1nc2c(O)c(Cl)cc(Cl)c2cc1O Cc1ccc2c(Cl)cc(Cl)c(OC3OC(C(=O)O)C(O)C(O)C3O)c2n1 Cc1cc(=O)c2c(Cl)cc(Cl)c(O)c2[nH]1 COc1c(Cl)cc(Cl)c2ccc(C)nc12 Cc1ccc2c(Cl)c(Cl)c(O)c(O)c2n1 Cc1ccc2c(Cl)c(O)c(Cl)c(O)c2n1 OCc1ccc2c(Cl)cc(Cl)c(O)c2n1 Cc1ccc2c(Cl)ccc(O)c2n1 Cc1ccc2c(Cl)cc(Cl)cc2n1 Cc1cc(O)c2c(Cl)cc(Cl)c(O)c2n1
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC C#C[C@@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(O)CC[C@@H]4[C@H]3CC[C@@]21CC C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/OC5OC(C(=O)O)C(O)C(O)C5O)CC[C@@H]4[C@H]3CC[C@@]21CC C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C/C(=N/OS(=O)(=O)O)CC[C@@H]4[C@H]3CC[C@@]21CC C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3C[C@@H](O)C4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3C[C@H](O)C4=C/C(=N/O)CC[C@@H]4[C@H]3CC[C@@]21CC C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C/C(=N\O)CC[C@@H]4[C@H]3CC[C@@]21CC C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CC[C@@H]4CC(=NO)CC[C@@H]4[C@H]3CC[C@@]21CC C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CC[C@H]4CC(=NO)CC[C@@H]4[C@H]3CC[C@@]21CC
COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C,COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)n([C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)c2=O)cc1C(C)(C)C CC(C)(C)c1cc(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)c1O COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)n(C3OC(C(=O)O)C(O)C(O)C3O)c2=O)cc1C(C)(C)C COc1c(-c2ccc3cc(N)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)CO CC(C)(C)c1cc(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=S)[nH]c2=O)c1O COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C(=O)O COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2ccc(=O)[nH]c2=O)cc1C(C)(C)C COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(N2CCC(=O)NC2=O)cc1C(C)(C)C COc1c(-c2ccc3cc(NS(C)(=O)=O)ccc3c2)cc(-n2cc(O)c(=O)[nH]c2=O)cc1C(C)(C)C
CCN(CC)CCOC(=O)c1ccc(N)cc1,CCN(CC)CCOC(=O)c1ccc(NO)cc1 CCN(CC)CCO CCN(CC)CCC(=O)O NCCOC(=O)c1ccc(N)cc1 CCN(CC)CCOC(=O)c1ccc(N)c(OC)c1 CCN(CC)CC(=O)O CCNCCO CC[N+](O)(CC)CCO CCN(CC)C(O)COC(=O)c1ccc(N)cc1 Nc1ccc(C(=O)OCC(=O)O)cc1 CCNCCOC(=O)c1ccc(N)cc1 CCN(CC)CCOC(=O)c1ccc(NC(C)=O)cc1 CCN(CC)CCOC(=O)c1ccc(N)c(O)c1 Nc1ccc(C(=O)O)cc1
CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(=O)(=O)NO)cc21 CC(O)N[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21 CCN[C@H]1C[C@H](CO)S(=O)(=O)c2sc(S(N)(=O)=O)cc21 CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21 CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(=O)(=O)NC3OC(C(=O)O)C(O)C(O)C3O)cc21 CC(O)N[C@H]1C[C@@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21 CCN[C@H]1CC(CO)S(=O)(=O)c2sc(S(N)(=O)=O)cc21 CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21 C[C@H]1C[C@@H](N)c2cc(S(N)(=O)=O)sc2S1(=O)=O C[C@H]1CC(=O)c2cc(S(N)(=O)=O)sc2S1(=O)=O C[C@H]1C[C@H](N)c2cc(S(N)(=O)=O)sc2S1(=O)=O CC(=O)N[C@H]1C[C@@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21 CC(=O)N[C@H]1C[C@H](C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21 CC1CC(=O)c2cc(S(N)(=O)=O)sc2S1(=O)=O
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2O)cc1,CS(=O)(=O)c1ccc(C2COC(=O)C2c2ccccc2)cc1 CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)cc1 CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2=O)cc1 CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1 CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2OC2OC(C(=O)O)C(O)C(O)C2O)cc1 CS(=O)(=O)c1ccc(C2=C(c3ccc(O)cc3)C(=O)OC2O)cc1 CS(=O)(=O)c1ccc(C2C(=O)OC(=O)C2c2ccccc2)cc1 CS(=O)(=O)c1ccc([C@@H]2C(=O)OC(=O)[C@@H]2c2ccccc2)cc1 CS(=O)(=O)c1ccc([C@@H]2[C@@H](O)OC(=O)[C@@H]2c2ccccc2)cc1 CS(=O)(=O)c1ccc(C2C(O)OC(=O)C2c2ccccc2)cc1 CS(=O)(=O)c1ccc(C2=C(c3ccc(O)cc3)C(=O)O[C@H]2O)cc1 CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2O)cc1 CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2(O)O)cc1
O=S1N=C(N2CCNCC2)c2ccccc21,O=c1nc(N2CCNCC2)c2ccccc2s1 O=S1N=C(N2CCNC(O)C2)c2ccccc21 O=S1N=C(N2CCNCC2)c2ccc(O)cc21 O=C1CN(C2=NS(=O)c3ccccc32)CCN1 O=C(O)C1OC(N2CCN(C3=NS(=O)c4ccccc43)CC2)C(O)C(O)C1O O=C1CNCCN1C1=NS(=O)c2ccccc21 O=S(=O)(O)c1ccccc1N1CCNCC1 O=S1(=O)N=C(N2CCNCC2)c2ccccc21 O=S1(=S)N=C(N2CCNCC2)c2ccccc21 O=S1N=C(N2CCNCC2)c2cc(O)ccc21 O=S1N=C(N2CCN(O)CC2)c2ccccc21
Oc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNCC1,Oc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNC(O)C1 O=C(O)C1OC(Oc2cnc3c(c2)CCc2cc(Cl)ccc2C3=C2CCNCC2)C(O)C(O)C1O Oc1cnc2c(c1O)CCc1cc(Cl)ccc1C2=C1CCNCC1 O=C(O)C1OC(N2CCC(=C3c4ccc(Cl)cc4CCc4cc(O)cnc43)CC2)C(O)C(O)C1O O=S(=O)(O)Oc1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNCC1 O=C1CC(=C2c3ccc(Cl)cc3CCc3cc(O)cnc32)CCN1 O=S(=O)(O)c1cnc2c(c1)CCc1cc(Cl)ccc1C2=C1CCNCC1 Oc1cnc2c(c1)CC(O)c1cc(Cl)ccc1C2=C1CCNCC1 CN1CCC(=C2c3ccc(Cl)cc3CCc3cc(O)cnc32)CC1 Oc1cnc2c(c1)C(O)Cc1cc(Cl)ccc1C2=C1CCNCC1
Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1,N=c1nc(N)c(-c2cccc(Cl)c2Cl)n[nH]1 Nc1nnc(-c2cc(O)cc(Cl)c2Cl)c(N)n1 N=c1nnc(-c2cccc(Cl)c2Cl)c(N)[nH]1 C[n+]1nc(N)nc(N)c1-c1cccc(Cl)c1Cl Nc1nnc(-c2cccc(Cl)c2Cl)c(NC2OC(C(=O)O)C(O)C(O)C2O)n1 Nc1nnc(-c2ccc(O)c(Cl)c2Cl)c(N)n1 CC(=O)Nc1nnc(-c2cccc(Cl)c2Cl)c(N)n1 Nc1nnc(-c2cccc(Cl)c2Cl)c(=O)[nH]1 Nc1nc(NO)nnc1-c1cccc(Cl)c1Cl Nc1nnc(-c2cccc(Cl)c2Cl)c(O)n1 CC(=O)Nc1nc(N)nnc1-c1cccc(Cl)c1Cl
Nc1ccncc1N,CC(=O)Nc1ccncc1N Nc1ccnc(O)c1N Nc1c[nH]c(=O)cc1N NC(=O)Nc1ccncc1N NC1=CNC=CC1N Nc1cnc(O)cc1N CC(=O)NC1=CNC=CC1N C[n+]1ccc(N)c(N)c1 Nc1cc[n+]([O-])cc1N Nc1cncc(O)c1N Nc1cc[nH]c(=O)c1N Nc1ccncc1NO CC(=O)Nc1cnccc1N
CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(C(F)(F)F)c1,O=C(O)CC(O)C/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(C(F)(F)F)c1 CC(C)OC(=O)CCC/C=C\CC1C(O)CC(O)C1/C=C/C(=O)COc1cccc(C(F)(F)F)c1 O=C(O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(C(F)(F)F)c1 O=C(O)C/C=C\CC1C(O)CC(O)C1/C=C/C(O)COc1cccc(C(F)(F)F)c1 O=C(O)CC(O)C/C=C\CC1C(O)CC(O)C1/C=C/C(O)COc1cccc(C(F)(F)F)c1 CC(C)(O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(C(F)(F)F)c1 CC(C)(O)CCC/C=C\CC1C(O)CC(O)C1/C=C/C(O)COc1cccc(C(F)(F)F)c1 CC(C)(O)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(C(F)(F)F)c1 CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/C(=O)COc1cccc(C(F)(F)F)c1 CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](OC2OC(C(=O)O)C(O)C(O)C2O)[C@@H]1/C=C/[C@@H](O)COc1cccc(C(F)(F)F)c1 O=C(O)C/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(C(F)(F)F)c1 CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O[C@@H]2O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]1/C=C/[C@@H](O)COc1cccc(C(F)(F)F)c1 CC(C)(O)OC(=O)CCC/C=C\CC1C(O)CC(O)C1/C=C/C(O)COc1cccc(C(F)(F)F)c1 O=C(O)CCC/C=C\CC1C(O)CC(O)C1/C=C/C(O)COc1cccc(C(F)(F)F)c1
C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,C[C@H]1C[C@H]2[C@@H]3C[C@H](O)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O CC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@]1(O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)C(=O)COP(=O)(O)O C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O)C(=O)COP(=O)(O)O C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)C1=O C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COP(=O)(O)O C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)OC1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@H]1C(=O)COP(=O)(O)O CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)OP(=O)(O)O C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)C1=O CC(=O)[C@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C C[C@H]1C[C@H]2[C@@H]3C[C@@H](O)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O
CNCCCN1c2ccccc2CCc2ccccc21,NCCCN1c2ccccc2CCc2ccccc21 CNCCCN1c2ccccc2CCc2ccc(O)cc21 CNCCCN1c2ccccc2CCc2c(O)cccc21 CNCCCN1c2ccccc2CC(O)c2ccccc21 CN(C)CCCN1c2ccccc2CCc2ccccc21 CNCCCN1c2ccccc2CCc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc21 CNCCCN1c2ccccc2CCc2ccc(OC3OC(C(=O)O)C(O)C(O)C3O)cc21 CNCCCN1c2ccccc2C[C@@H](O)c2ccccc21 CNCCCN1c2ccccc2CCc2c(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cccc21 CNCCCN1c2ccccc2C[C@H](O)c2ccccc21 CNCCCN1c2ccccc2CCc2cc(C)ccc21 CNCCCN1c2ccccc2CCc2cc(O)ccc21
CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1,CN(C)C(=O)COC(=O)Cc1ccc(O)cc1 CN(C)C(=O)COC(=O)[C@@H](O)c1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1 CNC(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1 C[N+](C)([O-])C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1 N=C(N)Nc1ccc(C(=O)O)cc1 N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)OCC(=O)O)cc2)cc1 N=C(N)Nc1ccc(C(=O)Oc2ccc(CC(=O)O)cc2)cc1 CN(C)C(=O)COC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1 CN(C)C(=O)COC(=O)C(O)c1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1 CN(C)C(=O)OC(=O)Cc1ccc(OC(=O)c2ccc(NC(=N)N)cc2)cc1
CNCCCN1c2ccccc2CCc2cc(O)ccc21,CNCCCN1c2ccccc2CCC2=CC(=O)C=CC21 CNCCCN1c2ccc(O)cc2CCc2cc(O)ccc21 CNCCCN1c2ccccc2CCc2cc(O)c(OC)cc21 CNCCCN1c2ccccc2CCc2cc(O)c(O)cc21 CNCCCN1c2ccccc2CCc2cc(OC3OC(C(=O)O)C(O)C(O)C3O)ccc21 CNCCCN1c2ccc(O)cc2CCc2c(O[C@@H]3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)cccc21 CNCCCN1c2ccccc2CC(O)c2cc(O)ccc21 CNCCCN1c2ccc(O)cc2CCc2c(O)cccc21 NCCCN1c2ccccc2CCc2cc(O)ccc21 CNCCCN1c2ccc(O)cc2CCc2cc(OC)ccc21 CNCCCN1c2ccccc2CCc2cc(OC3O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]3O)ccc21 CNCCCN1c2ccccc2C[C@@H](O)c2cc(O)ccc21 CN(C)CCCN1c2ccccc2CCc2cc(O)ccc21 CNCCCN1C2=C(CCc3ccccc31)C(=O)CC2
